id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
45N9i9QraLWD6GW7xBqxnx,0.792,0.548,4,-7.079,1,0.082,0.0784,7.26e-05,0.167,0.197,110.105,198614,4,1
5JaSg0AYyAMMLjyGGDrrCm,0.325,0.311,10,-7.481,1,0.0442,0.289,6.74e-05,0.11,0.0789,92.744,333462,3,0
3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,3
6IBcOGPsniK3Pso1wHIhew,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,232533,4,1
2Y40huo5ewaKYxsFintYtF,0.764,0.422,0,-7.265,0,0.119,0.0409,0.0,0.152,0.268,82.986,145301,4,1
68RhNM8ehkarnEKnCkqlsp,0.386,0.534,5,-6.086,0,0.0389,0.129,0.0,0.351,0.343,110.057,197898,4,1
5aqUqSq0SqGBAqEn27PEzc,0.381,0.528,5,-6.997,1,0.0449,0.102,0.0,0.269,0.256,97.207,358622,4,1
3hd6zLhnTlbJ8PupYt3cAI,0.161,0.327,1,-8.059,0,0.0341,0.00632,0.792,0.138,0.0815,135.382,178061,3,1
4jkwu5KQbXXrbAZzVmt5fE,0.534,0.491,10,-7.945,1,0.0545,0.849,0.0,0.192,0.428,105.989,128313,5,0
7EagormFign5ag6f16ua3I,0.513,0.644,0,-6.387,1,0.344,0.201,0.00033,0.194,0.087,166.35,221250,4,1
2H8jWuNmluerTEsuh8Gu6y,0.7,0.572,4,-6.459,1,0.0515,0.453,0.0,0.0871,0.686,109.985,297000,4,3
3XKjZcgNYtvCmBpE1nX7Wn,0.517,0.7,6,-6.568,0,0.0452,0.00375,0.0385,0.0634,0.518,179.986,176413,4,1
75QktuEju5vz9lyXiLaUao,0.67,0.675,6,-4.624,0,0.179,0.0581,0.0,0.433,0.263,90.948,183297,4,1
5Iq6pIudd4KfuxZqf8872b,0.711,0.428,1,-7.274,0,0.307,0.145,0.0,0.534,0.197,83.036,162108,4,1
5xvXeuxISyXJDRbZZf4uzd,0.44,0.465,3,-6.592,1,0.0318,0.689,1.26e-06,0.384,0.241,126.937,310394,4,0
2UwALqx6yOsXTFt7zRxnts,0.662,0.686,7,-8.302,1,0.332,0.251,5.59e-06,0.349,0.678,143.971,215000,4,2
6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4,1
2dNhNlpZAtV4lwAFW45LIv,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,182496,4,3
21AJQhGZpujjZQXByZAXpr,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,190345,3,2
1HsOTiVqdN7PB1zOS2bcsO,0.672,0.654,1,-4.528,1,0.0966,0.201,0.0,0.1,0.404,78.512,188026,4,1
0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,1
3oV2RVOmwdWdf9BmGS4Oad,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,144760,4,2
1KMkcUvF7m3SDChDOa7i5L,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4,1
3Ofmpyhv5UAQ70mENzB277,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4,1
18vXApRmJSgQ6wG2ll9AOg,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4,1
00KyYtT6NaXwbPecina5Pj,0.535,0.859,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008,166507,4,2
0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4,1
5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4,2
6cUHiQEECDl5m3WFGQ1GCR,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4,2
2wOnrN7fkzV4NsLqym2C6O,0.321,0.525,7,-9.891,0,0.131,0.0668,0.0,0.137,0.152,75.774,212064,4,1
75lcPkAkUsKWHGBlGM476R,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4,2
55sgQENF3LY1sUcJUwasLl,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,168253,4,1
3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,4,3
44V6EzbUSYgyfsNiP0FrlA,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,215507,4,0
5WSYEQSBKIuibgoQTn8eeU,0.422,0.491,6,-5.703,1,0.368,0.195,0.0,0.142,0.67,184.344,181714,5,1
5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4,1
2cc8Sw1OnCuA5bV8nqWqpE,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,233386,4,1
3Dc7EiHP7aDOhTI92OQaKi,0.674,0.824,1,-4.74,1,0.0588,0.0309,0.0,0.0567,0.567,150.017,160000,3,2
5svL1PkWw8hPEAOdTNLexy,0.588,0.856,0,-5.288,0,0.0648,0.00128,2.78e-06,0.109,0.359,150.008,163260,4,1
1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4,0
04EHa1ZzBl8OPvcnddph4p,0.425,0.672,0,-5.586,1,0.245,0.0921,0.0,0.0903,0.15,85.801,231771,4,1
7jjbfUEecddD2AW1UncQzb,0.634,0.804,11,-6.688,0,0.477,0.162,0.0,0.351,0.809,147.259,136377,4,2
1jNapyyVxPB4X6gewQjEM8,0.712,0.636,1,-7.188,1,0.0566,0.303,0.0,0.112,0.126,134.927,155259,5,1
1hE8iI3YK9x1VUBDtSzg3x,0.718,0.684,11,-5.16,0,0.248,0.0182,0.0,0.233,0.856,146.084,159452,4,2
3JXebpWufTcs8iegiRCBW7,0.944,0.693,11,-8.605,0,0.266,0.00789,0.0,0.164,0.626,134.061,159240,4,2
3XYRV7ZSHqIRDG87DKTtry,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4,2
5zAKS2742J6jxxJ8QzeOF9,0.509,0.762,8,-4.57,1,0.0829,0.0922,0.0,0.0883,0.317,84.847,193493,4,1
5xyLeb2q1lxDf7hXKYlC1H,0.663,0.432,8,-8.553,1,0.0382,0.448,2.62e-05,0.152,0.307,130.108,230881,4,0
3nkW3TPQjBip1lER4h78NX,0.528,0.627,11,-3.719,1,0.0373,0.0107,0.0,0.529,0.295,139.988,180371,4,1
1MIGkQxcdAt2lDx6ySpsc5,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,157675,4,1
3X2r2CnHOJeV5YekPTgBnK,0.847,0.629,9,-5.81,1,0.102,0.0318,0.0,0.152,0.109,135.976,255532,4,1
2CwG4BXIlGmmYLDmDvwMTH,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,215360,4,2
4lUmnwRybYH7mMzf16xB0y,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,257428,4,1
22ruOqBqBRiZDiXFud4OXa,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4,1
6fOKWhVo0bQkd5U3EeM4Vc,0.767,0.762,1,-6.116,1,0.272,0.114,0.0,0.125,0.307,94.145,242234,4,1
3qoR42lADMp9biWRYVVX3Q,0.591,0.625,7,-7.74,0,0.031,0.182,0.874,0.118,0.287,140.027,213078,4,1
5B0kgjHULYJhAQkK5XsMoC,0.493,0.653,0,-5.666,0,0.0466,0.269,0.0,0.511,0.852,142.347,121573,4,2
5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,152667,4,0
2AJvoUXSml9cDzQdsk1pEG,0.57,0.431,9,-8.685,0,0.178,0.583,0.0,0.105,0.433,154.918,215496,4,0
0cu0rhnlCnJ7JIeHRiLpj3,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4,2
2nkKBegmLjGjCZ0cP9xA09,0.585,0.872,11,-4.205,1,0.0643,0.16,0.0,0.0868,0.962,160.066,164678,4,2
7KrlNS2VqiNNJ82RMQdxBn,0.565,0.491,1,-6.902,1,0.221,0.0049,0.0,0.137,0.337,175.694,242085,4,1
0vzSAyinyA619ZbrOaAi04,0.59,0.633,2,-5.452,1,0.0328,0.619,0.0,0.157,0.751,179.856,162120,4,3
6uTID2glulLOXYhcwMETS1,0.843,0.697,7,-6.542,1,0.349,0.0215,0.0,0.144,0.792,98.081,184833,4,2
6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4,1
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4,1
38GBNKZUhfBkk3oNlWzRYd,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,195777,4,3
4bRPecD9suGW8CfNZhzjS1,0.689,0.83,10,-4.047,0,0.302,0.121,0.0,0.318,0.703,94.566,214435,4,2
07HKBbz2DTVqVyMJtdbqQb,0.766,0.374,0,-10.487,0,0.0402,0.00176,0.459,0.118,0.542,100.991,203465,4,1
4ka1FkKAMde6dQAFFMXKac,0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4,1
29t9XYOV65fFXiVzFFJgHH,0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,5,1
2tGvwE8GcFKwNdAXMnlbfl,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3,0
2Ty7EDf9XLYzEUqEIwJfDC,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,138542,4,1
7Bk0uXKk1uPT0XuQbpFzvs,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,261667,4,1
465eCPwUAz2qz7IdQaxUui,0.498,0.851,8,-5.496,1,0.326,0.132,4.21e-06,0.529,0.518,78.025,206778,4,1
2etHQJxIbV0soyPhelVs9Y,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4,1
4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4,2
5NUXE8W12lWcUXgJRCjeEw,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4,1
4HOryCnbme0zBnF8LWij3f,0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,244221,4,0
2KnuaZYoGzDoHiBTNYOTXG,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,196731,4,1
4t2OeILB07eMGTXSUbMPEu,0.757,0.598,11,-7.777,1,0.058,0.0904,0.551,0.15,0.18,124.951,210233,4,1
7bcy34fBT2ap1L4bfPsl9q,0.849,0.48,9,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,158463,4,3
6g3XrmNrWVa33dZuxIhMbF,0.701,0.547,2,-8.238,1,0.0483,0.00843,0.0,0.0987,0.4,140.015,206108,4,1
4191RXFPa7Ge9XkA4cWlna,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,212496,4,0
5XsAal7ZcWg1I5T4NcRjkv,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,4,0
2ygvZOXrIeVL4xZmAWJT2C,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155,4,0
7BoobGhD4x5K96Me0hqC8Q,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,122773,4,2
3Dah4SWoWwekrG4GShaHVP,0.866,0.64,6,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04,189307,4,2
1SyK3kEq2TN5MV0eGGjvjx,0.665,0.663,4,-5.423,0,0.0813,0.124,8.69e-06,0.268,0.647,121.99,165277,4,2
65OVbaJR5O1RmwOQx0875b,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4,1
53bZYxVbCYm6w1Gx8U64bz,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,197453,4,2
7IhfjcaXuXCq20ZiAA7igK,0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,205960,4,1
1YDebgap5OFwXEBG18NJvy,0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,159083,4,2
3zs87EV3EZSh2UpiXxT52Y,0.797,0.573,0,-7.85,1,0.319,0.159,0.0,0.144,0.445,124.995,206629,4,1
6P5ulGKtC4x6RnFbzfpq8O,0.838,0.573,0,-5.667,1,0.275,0.0496,0.0,0.121,0.687,160.963,93799,4,2
6755DFiZ7CWe2WMdTGW5C1,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,4,2
0Lavu1rppGgXfiK27cAMyU,0.551,0.941,4,-3.793,1,0.0683,0.00179,0.0,0.066,0.744,90.039,228267,4,2
7xJqJxiM5f0BZQLWCbOuWz,0.724,0.5,5,-7.112,0,0.259,0.41,0.0,0.115,0.317,97.694,171429,4,1
5wANPM4fQCJwkGd4rN57mH,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4,0
3UoULw70kMsiVXxW0L3A33,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4,1
4LaGu95Ui2s4vprSQYWUAZ,0.716,0.67,0,-6.995,0,0.101,0.526,0.0,0.13,0.411,145.043,203586,4,3
5DiXcVovI0FcY2s0icWWUu,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,4,2
2wzionesqIt3x5Sglb4n91,0.628,0.581,2,-8.377,1,0.188,0.46,0.0,0.152,0.259,145.396,120828,4,1
5EVzgDPaM0LCM3M5exl3z8,0.441,0.623,1,-7.331,0,0.0414,0.135,0.0,0.14,0.285,78.082,249231,4,1
2e1mzGPBHmdtZR3RRknaXz,0.694,0.589,3,-7.309,0,0.12,0.365,0.0,0.111,0.728,100.041,184800,4,3
1QL7nSDZCwZMnbisV4KOXt,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,4,1
2O8fDNr7arCI2vvOtnfyt0,0.617,0.626,1,-4.883,1,0.0268,0.798,4.69e-06,0.12,0.345,112.072,269724,4,0
24YG5Z8Of1VHovrfXsbvCZ,0.578,0.684,0,-5.908,1,0.191,0.107,0.0,0.49,0.595,106.743,228252,3,2
0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,173160,4,2
3J8EOeKLTLXORtWPpOU5bE,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4,1
4sf2L157iEgAR7yrCNLgSq,0.562,0.649,9,-5.4,1,0.0494,0.231,0.0,0.341,0.376,145.913,215933,4,1
2cny5OSTr2976U3o018GoV,0.784,0.473,8,-6.139,1,0.0523,0.33,0.0,0.278,0.635,128.014,204434,4,3
7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4,1
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4,2
1mAey8kEPmDM2icL56kS9d,0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,156368,4,2
267NGliXM8YLVZiKAD9Otm,0.592,0.494,4,-10.618,0,0.0747,0.237,0.0,0.13,0.231,132.037,209771,4,1
48WidxP9CqyYtk97pwGZ3c,0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378,301304,4,1
4LmN3eU1R1vVEdKuDELpGk,0.578,0.639,4,-5.749,1,0.0374,0.0586,0.0,0.0944,0.296,108.045,277413,4,1
5hChuUMe5iHfjkXgzj1D4b,0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,199706,5,1
73W5aXorr5vxrySFcoZqIN,0.53,0.712,0,-8.135,1,0.0461,0.44,0.0233,0.0931,0.577,167.964,254467,4,3
1TwQ0XtQfCgcstxhpOSg7t,0.74,0.611,7,-7.312,1,0.155,0.227,0.0,0.0991,0.534,129.947,221816,4,1
7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,238400,4,0
2NM0qHzx4Ohy8iXHEEgwlO,0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,0.221,125.983,278191,4,1
3mDFLytDotXo2p0rvfGbkA,0.777,0.58,0,-6.928,0,0.0525,0.0125,0.0,0.161,0.0636,129.918,178154,4,1
2TOzTqQXNmR2zDJXihjZ2e,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4,0
0q885FvcfxJgYE1OHa2SNg,0.784,0.883,7,-3.752,1,0.302,0.161,0.0,0.189,0.542,87.085,180402,4,2
7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,180380,4,1
000TJlEJQ3nafsm1hBWpoj,0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,130980,4,1
6cFamI2vPztQoopGMnjD64,0.386,0.762,9,-6.341,1,0.564,0.122,0.0,0.527,0.433,170.691,138312,4,1
1BVzLiBS3MWmXzqcxBFJDt,0.476,0.864,11,-4.025,1,0.0946,0.156,0.0,0.0982,0.53,180.316,179187,4,1
3JJL91ilRV6fXhKqu0FGXs,0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,155293,4,3
2M6P0j9uCqFzx8u9P4VxNi,0.703,0.845,10,-4.851,0,0.337,0.169,0.0,0.122,0.745,97.672,146482,4,2
0FFsgUoFibYISzMxuGS61W,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,4,1
4ydmav4vl7hebadtfZtMrg,0.467,0.635,7,-6.115,1,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625,3,1
3EG9FJ0ToLfgnc1IG2Z1wz,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4,1
3lqIHMPvL6ef6t2xKD8ZVH,0.685,0.855,1,-6.724,0,0.438,0.329,8.9e-05,0.301,0.46,157.181,223719,4,1
0lXJL0unztXDdIOXu5xCML,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,229565,4,0
6FwiflJB4b1v8j3h10e9ZM,0.454,0.866,2,-5.348,1,0.391,0.121,0.0067,0.167,0.518,92.463,175123,4,1
1pbbsI2KGPOMu0HmuGccBu,0.555,0.712,1,-7.446,1,0.323,0.0451,5.14e-06,0.182,0.555,78.958,515865,4,1
2PI3dfxZWkaEpBoCJq56RK,0.695,0.74,10,-6.97,1,0.0371,0.0155,0.0,0.143,0.455,122.051,162541,4,1
1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4,3
0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,4,1
1XXimziG1uhM0eDNCZCrUl,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4,2
3fHNHBb2eGLahIvoVa19zq,0.808,0.313,1,-7.992,1,0.245,0.116,0.0,0.0991,0.277,159.951,181087,4,1
5TWAIHYaOnYg4txfmCgon5,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707,4,3
23OYT3SFtoJqhiAUqktbc1,0.479,0.645,5,-7.336,0,0.302,0.135,0.0,0.0825,0.381,155.057,168729,4,1
5A4WcRuy0FFEAC5pAK43oa,0.827,0.394,11,-10.073,1,0.559,0.253,0.0,0.12,0.715,157.0,192880,4,2
4iCZ6Cr76For1TuHUQ90r8,0.901,0.656,4,-7.452,0,0.277,0.0807,0.0,0.181,0.599,119.956,224933,4,2
0ezwvY7TkCwDEkKR49084k,0.752,0.563,3,-8.066,0,0.209,0.146,0.0,0.103,0.551,145.05,178776,4,1
2I7CJZLo2nDqGuzZJA1XlZ,0.758,0.413,2,-6.239,0,0.0464,0.321,0.0,0.117,0.599,85.46,229413,3,3
4KD0lLJ4OGonZhBeKtct9I,0.917,0.623,1,-8.231,1,0.135,0.0985,0.0,0.0833,0.687,126.063,206272,4,2
1NipVhYG8yCIhszsFnnQgs,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,2
2cKabyTFi0VBfPPeSZxxx2,0.798,0.602,9,-10.05,0,0.576,0.0857,2.45e-06,0.108,0.255,178.001,86123,4,1
5cAN3P7jWVf78gev1eF7TJ,0.856,0.727,2,-5.616,1,0.277,0.013,0.0,0.117,0.286,146.044,173419,4,1
62nb5YUYUqtYJhVPwRhCke,0.788,0.628,11,-5.746,0,0.12,0.00715,0.0,0.132,0.479,104.083,166911,4,1
25qk9xa71F1POdI4vj7rbi,0.506,0.563,1,-7.664,0,0.411,0.0326,0.0,0.0856,0.153,168.146,190509,4,1
25uBGaikHi0DhMiGMfuXYE,0.522,0.466,3,-8.05,0,0.458,0.331,0.0,0.11,0.459,78.43,137692,4,1
2Igem6Q4sfvXGJ3JkG7Baw,0.87,0.629,11,-7.598,0,0.279,0.173,0.0,0.101,0.512,134.944,241790,4,1
3h3NKhcfHkr6GvEpC3FRI5,0.685,0.515,4,-8.666,0,0.291,0.548,0.0,0.119,0.299,162.071,131968,4,0
7s2kWabRM60W9I61HpKg8C,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99e-05,0.31,0.883,87.996,192621,4,2
3v1zVVdzNVNt7vmI9VG2gq,0.831,0.719,10,-6.836,1,0.235,0.514,0.0,0.0675,0.859,155.038,248652,4,3
4N4wemxs9Em6nJ5kXTjEsS,0.772,0.535,1,-7.41,1,0.231,0.038,1.24e-06,0.161,0.207,76.065,189512,4,1
4CPcZHzSvIBM8AKhdHUwnL,0.734,0.712,6,-6.217,0,0.201,0.391,0.0,0.103,0.674,140.369,165405,4,3
3E3pb3qH11iny6TFDJvsg5,0.754,0.66,0,-6.811,1,0.267,0.179,0.0,0.194,0.316,83.0,209299,4,1
6Q7Tv7ZxmoOokvuPchcaO1,0.802,0.588,8,-6.768,1,0.137,0.498,0.0,0.111,0.522,87.501,168765,4,3
38Z8SRBxln5pP7yWLqRYwC,0.861,0.487,6,-8.533,1,0.131,0.0632,0.0,0.144,0.707,92.998,171232,4,2
1EnWTwagv0XR5OJ51WMdzj,0.664,0.375,1,-9.768,1,0.387,0.0135,0.0,0.117,0.145,171.784,161627,4,1
1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929,177273,4,1
6vQnpXl0KvwTfLpIhoOLHc,0.738,0.658,5,-7.44,0,0.269,0.0344,0.0,0.419,0.39,128.208,126625,4,1
2ELp0EL65yitpfJYwc5983,0.744,0.697,11,-4.067,1,0.136,0.0415,0.0,0.112,0.238,150.046,192921,4,1
4wcBRRpIfesgcyUtis7PEg,0.473,0.203,2,-12.627,1,0.102,0.941,0.0,0.126,0.419,168.884,163587,4,0
7Cj3tnMCpXpHgE8CIISbGq,0.772,0.48,6,-11.392,0,0.46,0.242,0.0,0.0975,0.339,91.047,265404,4,1
3vJKLsUYcC7mARUTOMUPaJ,0.77,0.561,10,-4.97,0,0.083,0.14,0.0,0.123,0.81,145.928,173208,4,2
7FGdjbZ32vMybPuP0IuE7d,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4,2
1huoY7hw3hGVGfuPPe9y8P,0.742,0.701,1,-5.92,1,0.21,0.0821,0.0,0.116,0.178,137.951,195064,4,1
3jweuceENR5zzn10LhcjPH,0.89,0.674,11,-5.45,0,0.318,0.107,0.0,0.111,0.248,134.028,216548,4,1
4nNw167LUp6j2VvuJdbtv8,0.789,0.609,1,-5.969,1,0.174,0.0439,0.0,0.178,0.0816,136.001,172401,4,1
5BCzsnN4U4OvOegjErHTUF,0.763,0.798,2,-4.692,1,0.397,0.0555,0.0,0.116,0.482,77.987,187680,4,1
6MSyik7EzWsHQjTOPLFBrr,0.469,0.613,11,-6.556,1,0.335,0.0747,0.0,0.205,0.135,72.434,235015,1,1
5LtzwqIWPXKEYfVcaY3bjc,0.741,0.892,10,-4.225,0,0.304,0.172,0.0,0.126,0.56,159.088,181981,4,2
6gcRcCkx2K09BucndWZMCS,0.53,0.826,4,-6.369,1,0.43,0.0209,0.0,0.0915,0.277,95.99,229375,4,1
6dug6dIV40JMz2myhafHrm,0.884,0.577,1,-4.716,1,0.319,0.0843,0.0,0.0602,0.854,137.032,218611,4,2
042Sl6Mn83JHyLEqdK7uI0,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4,0
3zWR0zS9p39c0FVkYkHfVF,0.677,0.634,7,-6.231,1,0.335,0.228,0.0,0.131,0.496,90.268,206254,4,1
2L6lh2RmMs1yz4FQzdbwOn,0.644,0.563,0,-9.814,0,0.159,0.0518,0.0,0.179,0.339,160.106,218417,4,1
1zejeOnykpCoyVSit6Bwp3,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,4,0
1EXRmdtTA2IEnYGiuw9plD,0.795,0.599,6,-7.819,1,0.123,0.0414,0.0,0.193,0.351,97.033,195454,4,1
1TZv3bujNaYz646eezRE91,0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,339506,4,1
3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4,1
4mXGooManGPH6xAWRAtRJU,0.689,0.592,5,-6.758,1,0.0235,0.101,0.00867,0.11,0.919,98.997,175027,4,2
4Iedi94TIaB2GGb1nMB68v,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,1
7zl7kehxesNEo2pYkKXTSe,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,236666,4,2
5v2Q2VjK0LOxOW8J9AO4RL,0.665,0.857,2,-6.934,0,0.042,0.252,0.000184,0.0563,0.975,190.575,192440,3,2
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,1
6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,4,1
